filepath,label
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_loaf_angry.wav,loaf
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_loaf_disgust.wav,loaf
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_loaf_fear.wav,loaf
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_loaf_happy.wav,loaf
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_loaf_neutral.wav,loaf
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_loaf_ps.wav,loaf
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_loaf_sad.wav,loaf
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_long_angry.wav,long
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_long_disgust.wav,long
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_long_fear.wav,long
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_long_happy.wav,long
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_long_neutral.wav,long
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_long_ps.wav,long
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_long_sad.wav,long
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lore_angry.wav,lore
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lore_disgust.wav,lore
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lore_fear.wav,lore
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lore_happy.wav,lore
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lore_neutral.wav,lore
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lore_ps.wav,lore
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lore_sad.wav,lore
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lose_angry.wav,lose
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lose_disgust.wav,lose
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lose_fear.wav,lose
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lose_happy.wav,lose
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lose_neutral.wav,lose
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lose_ps.wav,lose
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lose_sad.wav,lose
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lot_angry.wav,lot
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lot_disgust.wav,lot
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lot_fear.wav,lot
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lot_happy.wav,lot
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lot_neutral.wav,lot
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lot_ps.wav,lot
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_lot_sad.wav,lot
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_love_angry.wav,love
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_love_disgust.wav,love
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_love_fear.wav,love
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_love_happy.wav,love
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_love_neutral.wav,love
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_love_ps.wav,love
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_love_sad.wav,love
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_luck_angry.wav,luck
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_luck_disgust.wav,luck
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_luck_fear.wav,luck
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_luck_happy.wav,luck
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_luck_neutral.wav,luck
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_luck_ps.wav,luck
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_luck_sad.wav,luck
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_make_angry.wav,make
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_make_disgust.wav,make
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_make_fear.wav,make
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_make_happy.wav,make
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_make_neutral.wav,make
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_make_ps.wav,make
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_make_sad.wav,make
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_match_angry.wav,match
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_match_disgust.wav,match
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_match_fear.wav,match
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_match_happy.wav,match
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_match_neutral.wav,match
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_match_ps.wav,match
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_match_sad.wav,match
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_merge_angry.wav,merge
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_merge_disgust.wav,merge
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_merge_fear.wav,merge
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_merge_happy.wav,merge
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_merge_neutral.wav,merge
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_merge_ps.wav,merge
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_merge_sad.wav,merge
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mess_angry.wav,mess
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mess_disgust.wav,mess
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mess_fear.wav,mess
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mess_happy.wav,mess
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mess_neutral.wav,mess
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mess_ps.wav,mess
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mess_sad.wav,mess
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_met_angry.wav,met
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_met_disgust.wav,met
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_met_fear.wav,met
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_met_happy.wav,met
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_met_neutral.wav,met
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_met_ps.wav,met
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_met_sad.wav,met
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mill_angry.wav,mill
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mill_disgust.wav,mill
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mill_fear.wav,mill
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mill_happy.wav,mill
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mill_neutral.wav,mill
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mill_ps.wav,mill
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mill_sad.wav,mill
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mob_angry.wav,mob
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mob_disgust.wav,mob
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mob_fear.wav,mob
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mob_happy.wav,mob
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mob_neutral.wav,mob
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mob_ps.wav,mob
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mob_sad.wav,mob
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mode_angry.wav,mode
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mode_disgust.wav,mode
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mode_fear.wav,mode
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mode_happy.wav,mode
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mode_neutral.wav,mode
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mode_ps.wav,mode
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mode_sad.wav,mode
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mood_angry.wav,mood
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mood_disgust.wav,mood
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mood_fear.wav,mood
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mood_happy.wav,mood
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mood_neutral.wav,mood
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mood_ps.wav,mood
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mood_sad.wav,mood
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_moon_angry.wav,moon
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_moon_disgust.wav,moon
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_moon_fear.wav,moon
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_moon_happy.wav,moon
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_moon_neutral.wav,moon
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_moon_ps.wav,moon
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_moon_sad.wav,moon
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mop_angry.wav,mop
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mop_disgust.wav,mop
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mop_fear.wav,mop
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mop_happy.wav,mop
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mop_neutral.wav,mop
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mop_ps.wav,mop
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mop_sad.wav,mop
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mouse_angry.wav,mouse
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mouse_disgust.wav,mouse
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mouse_fear.wav,mouse
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mouse_happy.wav,mouse
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mouse_neutral.wav,mouse
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mouse_ps.wav,mouse
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_mouse_sad.wav,mouse
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_nag_angry.wav,nag
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_nag_disgust.wav,nag
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_nag_fear.wav,nag
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_nag_happy.wav,nag
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_nag_neutral.wav,nag
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_nag_ps.wav,nag
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_nag_sad.wav,nag
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_name_angry.wav,name
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_name_disgust.wav,name
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_name_fear.wav,name
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_name_happy.wav,name
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_name_neutral.wav,name
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_name_ps.wav,name
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_name_sad.wav,name
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_near_angry.wav,near
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_near_disgust.wav,near
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_near_fear.wav,near
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_near_happy.wav,near
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_near_neutral.wav,near
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_near_ps.wav,near
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_near_sad.wav,near
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_neat_angry.wav,neat
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_neat_disgust.wav,neat
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_neat_fear.wav,neat
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_neat_happy.wav,neat
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_neat_neutral.wav,neat
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_neat_ps.wav,neat
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_neat_sad.wav,neat
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_nice_angry.wav,nice
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_nice_disgust.wav,nice
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_nice_fear.wav,nice
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_nice_happy.wav,nice
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_nice_neutral.wav,nice
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_nice_ps.wav,nice
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_nice_sad.wav,nice
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_note_angry.wav,note
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_note_disgust.wav,note
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_note_fear.wav,note
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_note_happy.wav,note
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_note_neutral.wav,note
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_note_ps.wav,note
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_note_sad.wav,note
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_numb_angry.wav,numb
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_numb_disgust.wav,numb
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_numb_fear.wav,numb
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_numb_happy.wav,numb
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_numb_neutral.wav,numb
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_numb_ps.wav,numb
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_numb_sad.wav,numb
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pad_angry.wav,pad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pad_disgust.wav,pad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pad_fear.wav,pad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pad_happy.wav,pad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pad_neutral.wav,pad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pad_ps.wav,pad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pad_sad.wav,pad
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_page_angry.wav,page
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_page_disgust.wav,page
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_page_fear.wav,page
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_page_happy.wav,page
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_page_neutral.wav,page
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_page_ps.wav,page
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_page_sad.wav,page
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pain_angry.wav,pain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pain_disgust.wav,pain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pain_fear.wav,pain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pain_happy.wav,pain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pain_neutral.wav,pain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pain_ps.wav,pain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pain_sad.wav,pain
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pass_angry.wav,pass
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pass_disgust.wav,pass
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pass_fear.wav,pass
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pass_happy.wav,pass
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pass_neutral.wav,pass
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pass_ps.wav,pass
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pass_sad.wav,pass
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pearl_angry.wav,pearl
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pearl_disgust.wav,pearl
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pearl_fear.wav,pearl
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pearl_happy.wav,pearl
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pearl_neutral.wav,pearl
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pearl_ps.wav,pearl
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pearl_sad.wav,pearl
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_peg_angry.wav,peg
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_peg_disgust.wav,peg
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_peg_fear.wav,peg
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_peg_happy.wav,peg
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_peg_neutral.wav,peg
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_peg_ps.wav,peg
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_peg_sad.wav,peg
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_perch_angry.wav,perch
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_perch_disgust.wav,perch
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_perch_fear.wav,perch
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_perch_happy.wav,perch
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_perch_neutral.wav,perch
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_perch_ps.wav,perch
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_perch_sad.wav,perch
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_phone_angry.wav,phone
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_phone_disgust.wav,phone
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_phone_fear.wav,phone
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_phone_happy.wav,phone
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_phone_neutral.wav,phone
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_phone_ps.wav,phone
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_phone_sad.wav,phone
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pick_angry.wav,pick
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pick_disgust.wav,pick
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pick_fear.wav,pick
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pick_happy.wav,pick
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pick_neutral.wav,pick
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pick_ps.wav,pick
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pick_sad.wav,pick
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pike_angry.wav,pike
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pike_disgust.wav,pike
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pike_fear.wav,pike
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pike_happy.wav,pike
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pike_neutral.wav,pike
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pike_ps.wav,pike
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pike_sad.wav,pike
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pole_angry.wav,pole
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pole_disgust.wav,pole
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pole_fear.wav,pole
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pole_happy.wav,pole
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pole_neutral.wav,pole
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pole_ps.wav,pole
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pole_sad.wav,pole
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pool_angry.wav,pool
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pool_disgust.wav,pool
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pool_fear.wav,pool
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pool_happy.wav,pool
C:\Users\rishi\Downloads\Batch 21 project\Wav2vec\dataverse_files\OAF_pool_neutral.wav,pool
